title,movie_id,averagerating,numvotes,ordering,region,year,runtime_minutes,genres,directors,id,production_budget,domestic_gross,foreign_gross,profit,genres_numeric
Attack the Block,tt1478964,6.7,93868,11,FR,2011,88.0,Action,Joe Cornish,7,13000000.0,1024175.0,5435008.0,-6540817.0,46
Attack the Block,tt1478964,6.7,93868,11,FR,2011,88.0,Comedy,Joe Cornish,7,13000000.0,1024175.0,5435008.0,-6540817.0,46
Attack the Block,tt1478964,6.7,93868,11,FR,2011,88.0,Sci-Fi,Joe Cornish,7,13000000.0,1024175.0,5435008.0,-6540817.0,46
August,tt1753460,5.9,1609,1,RS,2011,99.0,Drama,Eldar Rapaport,40,3400000.0,12636.0,0.0,-3387364.0,13
August,tt1753460,5.9,1609,1,RS,2011,99.0,Romance,Eldar Rapaport,40,3400000.0,12636.0,0.0,-3387364.0,13
August: Osage County,tt1322269,7.2,79383,10,RS,2013,121.0,Comedy,John Wells,15,25000000.0,37738810.0,13000000.0,25738810.0,20
August: Osage County,tt1322269,7.2,79383,10,RS,2013,121.0,Drama,John Wells,15,25000000.0,37738810.0,13000000.0,25738810.0,20
Avengers: Age of Ultron,tt2395427,7.3,665594,10,AZ,2015,141.0,Action,Joss Whedon,4,330600000.0,459005868.0,944008095.0,1072413963.0,47
Avengers: Age of Ultron,tt2395427,7.3,665594,10,AZ,2015,141.0,Adventure,Joss Whedon,4,330600000.0,459005868.0,944008095.0,1072413963.0,47
Avengers: Age of Ultron,tt2395427,7.3,665594,10,AZ,2015,141.0,Sci-Fi,Joss Whedon,4,330600000.0,459005868.0,944008095.0,1072413963.0,47
Baahubali: The Beginning,tt2631186,8.1,93243,10,BR,2015,159.0,Action,S.S. Rajamouli,21,40000000.0,6738000.0,19998665.0,-13263335.0,48
Baahubali: The Beginning,tt2631186,8.1,93243,10,BR,2015,159.0,Drama,S.S. Rajamouli,21,40000000.0,6738000.0,19998665.0,-13263335.0,48
Bad Company,tt1334515,5.1,10,1,GB,2010,87.0,Thriller,Jason King,34,70000000.0,30157016.0,39000000.0,-842984.0,49
Bad Times at the El Royale,tt6628394,7.1,86318,11,FR,2018,141.0,Crime,Drew Goddard,10,32000000.0,17839115.0,11365264.0,-2795621.0,30
Bad Times at the El Royale,tt6628394,7.1,86318,11,FR,2018,141.0,Drama,Drew Goddard,10,32000000.0,17839115.0,11365264.0,-2795621.0,30
Bad Times at the El Royale,tt6628394,7.1,86318,11,FR,2018,141.0,Mystery,Drew Goddard,10,32000000.0,17839115.0,11365264.0,-2795621.0,30
Bait,tt1438173,5.2,14627,10,PL,2012,93.0,Action,Kimble Rendall,20,35000000.0,15325127.0,146842.0,-19528031.0,10
Bait,tt1438173,5.2,14627,10,PL,2012,93.0,Adventure,Kimble Rendall,20,35000000.0,15325127.0,146842.0,-19528031.0,10
Bait,tt1438173,5.2,14627,10,PL,2012,93.0,Drama,Kimble Rendall,20,35000000.0,15325127.0,146842.0,-19528031.0,10
Bajrangi Bhaijaan,tt3863552,8.0,63747,1,US,2015,163.0,Action,Kabir Khan,86,13000000.0,8178001.0,113600346.0,108778347.0,50
Bajrangi Bhaijaan,tt3863552,8.0,63747,1,US,2015,163.0,Comedy,Kabir Khan,86,13000000.0,8178001.0,113600346.0,108778347.0,50
Bajrangi Bhaijaan,tt3863552,8.0,63747,1,US,2015,163.0,Drama,Kabir Khan,86,13000000.0,8178001.0,113600346.0,108778347.0,50
Ballerina,tt2560702,7.5,13,1,DK,2012,50.0,Biography,Maja Friis,47,30000000.0,21858070.0,75034759.0,66892829.0,51
Ballerina,tt2560702,7.5,13,1,DK,2012,50.0,Documentary,Maja Friis,47,30000000.0,21858070.0,75034759.0,66892829.0,51
Banshee Chapter,tt2011276,5.5,8219,1,DE,2013,87.0,Horror,Blair Erickson,30,950000.0,0.0,78122.0,-871878.0,44
Banshee Chapter,tt2011276,5.5,8219,1,DE,2013,87.0,Sci-Fi,Blair Erickson,30,950000.0,0.0,78122.0,-871878.0,44
Banshee Chapter,tt2011276,5.5,8219,1,DE,2013,87.0,Thriller,Blair Erickson,30,950000.0,0.0,78122.0,-871878.0,44
Barbecue,tt6090268,6.5,356,1,AU,2017,102.0,Documentary,Matthew Salleh,32,10000000.0,388.0,247177.0,-9752435.0,11
Barfi,tt3099638,6.5,114,1,IN,2013,105.0,Comedy,Shekar,18,4600000.0,2804874.0,33947110.0,32151984.0,24
Barfi,tt3099638,6.5,114,1,IN,2013,105.0,Romance,Shekar,18,4600000.0,2804874.0,33947110.0,32151984.0,24
Barney's Version,tt1423894,7.3,23058,10,IL,2010,134.0,Comedy,Richard J. Lewis,86,30000000.0,7502560.0,1343015.0,-21154425.0,20
Barney's Version,tt1423894,7.3,23058,10,IL,2010,134.0,Drama,Richard J. Lewis,86,30000000.0,7502560.0,1343015.0,-21154425.0,20
Barry Munday,tt0482461,5.9,3846,10,GB,2010,95.0,Comedy,Chris D'Arienzo,61,3000000.0,0.0,0.0,-3000000.0,36
Barry Munday,tt0482461,5.9,3846,10,GB,2010,95.0,Drama,Chris D'Arienzo,61,3000000.0,0.0,0.0,-3000000.0,36
Barry Munday,tt0482461,5.9,3846,10,GB,2010,95.0,Romance,Chris D'Arienzo,61,3000000.0,0.0,0.0,-3000000.0,36
Battle of the Sexes,tt4622512,6.7,43245,10,VN,2017,121.0,Biography,Valerie Faris,76,25000000.0,12638526.0,5806853.0,-6554621.0,52
Battle of the Sexes,tt4622512,6.7,43245,10,VN,2017,121.0,Comedy,Valerie Faris,76,25000000.0,12638526.0,5806853.0,-6554621.0,52
Battle of the Sexes,tt4622512,6.7,43245,10,VN,2017,121.0,Drama,Valerie Faris,76,25000000.0,12638526.0,5806853.0,-6554621.0,52
Baywatch,tt1469304,5.6,137528,10,PL,2017,116.0,Action,Seth Gordon,86,60000000.0,58060186.0,117803597.0,115863783.0,53
Baywatch,tt1469304,5.6,137528,10,PL,2017,116.0,Comedy,Seth Gordon,86,60000000.0,58060186.0,117803597.0,115863783.0,53
Baywatch,tt1469304,5.6,137528,10,PL,2017,116.0,Crime,Seth Gordon,86,60000000.0,58060186.0,117803597.0,115863783.0,53
Beastly,tt1152398,5.6,72599,10,HR,2011,86.0,Drama,Daniel Barnz,87,17000000.0,27865571.0,10162659.0,21028230.0,54
Beastly,tt1152398,5.6,72599,10,HR,2011,86.0,Fantasy,Daniel Barnz,87,17000000.0,27865571.0,10162659.0,21028230.0,54
Beastly,tt1152398,5.6,72599,10,HR,2011,86.0,Romance,Daniel Barnz,87,17000000.0,27865571.0,10162659.0,21028230.0,54
Beasts of the Southern Wild,tt2125435,7.3,77440,10,PT,2012,93.0,Adventure,Benh Zeitlin,18,1800000.0,12795746.0,10469386.0,21465132.0,55
Beasts of the Southern Wild,tt2125435,7.3,77440,10,PT,2012,93.0,Drama,Benh Zeitlin,18,1800000.0,12795746.0,10469386.0,21465132.0,55
Beasts of the Southern Wild,tt2125435,7.3,77440,10,PT,2012,93.0,Fantasy,Benh Zeitlin,18,1800000.0,12795746.0,10469386.0,21465132.0,55
Beauty and the Beast,tt2316801,6.4,18100,10,MX,2014,112.0,Drama,Christophe Gans,35,160000000.0,504014165.0,755185541.0,1099199706.0,54
Beauty and the Beast,tt2316801,6.4,18100,10,MX,2014,112.0,Fantasy,Christophe Gans,35,160000000.0,504014165.0,755185541.0,1099199706.0,54
Beauty and the Beast,tt2316801,6.4,18100,10,MX,2014,112.0,Romance,Christophe Gans,35,160000000.0,504014165.0,755185541.0,1099199706.0,54
Before I Fall,tt1691916,6.4,39282,10,GR,2017,98.0,Drama,Ry Russo-Young,12,5000000.0,12241072.0,6704610.0,13945682.0,27
Before I Fall,tt1691916,6.4,39282,10,GR,2017,98.0,Fantasy,Ry Russo-Young,12,5000000.0,12241072.0,6704610.0,13945682.0,27
Before I Fall,tt1691916,6.4,39282,10,GR,2017,98.0,Mystery,Ry Russo-Young,12,5000000.0,12241072.0,6704610.0,13945682.0,27
Before I Go to Sleep,tt1726592,6.3,64684,10,RS,2014,92.0,Drama,Rowan Joffe,49,22000000.0,3242457.0,16321122.0,-2436421.0,1
Before I Go to Sleep,tt1726592,6.3,64684,10,RS,2014,92.0,Horror,Rowan Joffe,49,22000000.0,3242457.0,16321122.0,-2436421.0,1
Before I Go to Sleep,tt1726592,6.3,64684,10,RS,2014,92.0,Mystery,Rowan Joffe,49,22000000.0,3242457.0,16321122.0,-2436421.0,1
Before Sunrise,tt4224638,6.6,16,2,TR,2014,70.0,Drama,Murat Eroglu,24,2500000.0,5274005.0,416215.0,3190220.0,5
Before We Go,tt0443465,6.8,45181,10,GR,2014,95.0,Comedy,Chris Evans,52,3000000.0,37151.0,446787.0,-2516062.0,36
Before We Go,tt0443465,6.8,45181,10,GR,2014,95.0,Drama,Chris Evans,52,3000000.0,37151.0,446787.0,-2516062.0,36
Before We Go,tt0443465,6.8,45181,10,GR,2014,95.0,Romance,Chris Evans,52,3000000.0,37151.0,446787.0,-2516062.0,36
Begin Again,tt1945037,7.0,57,1,US,2013,68.0,Drama,Bill Gillane,91,8000000.0,16170632.0,52668104.0,60838736.0,56
Begin Again,tt1945037,7.0,57,1,US,2013,68.0,Family,Bill Gillane,91,8000000.0,16170632.0,52668104.0,60838736.0,56
Beginners,tt1532503,7.2,83770,10,IL,2010,105.0,Comedy,Mike Mills,57,3200000.0,5790894.0,8523513.0,11114407.0,36
Beginners,tt1532503,7.2,83770,10,IL,2010,105.0,Drama,Mike Mills,57,3200000.0,5790894.0,8523513.0,11114407.0,36
Beginners,tt1532503,7.2,83770,10,IL,2010,105.0,Romance,Mike Mills,57,3200000.0,5790894.0,8523513.0,11114407.0,36
Believe,tt4700756,5.0,338,1,US,2016,119.0,Drama,Billy Dickson,13,3500000.0,890303.0,0.0,-2609697.0,5
Beloved,tt8450662,7.3,22,2,IR,2018,66.0,Documentary,Yaser Talebi,65,53000000.0,22852487.0,0.0,-30147513.0,11
Below Zero,tt1641388,4.4,740,1,CA,2011,99.0,Thriller,Justin Thomas Ostensen,83,1200000.0,0.0,0.0,-1200000.0,49
Bending Steel,tt2181837,7.9,60,1,US,2013,92.0,Documentary,Dave Carroll,24,50000.0,0.0,0.0,-50000.0,11
Beneath Hill 60,tt1418646,7.1,6903,10,GB,2010,122.0,Drama,Jeremy Sims,20,9000000.0,0.0,3440939.0,-5559061.0,57
Beneath Hill 60,tt1418646,7.1,6903,10,GB,2010,122.0,History,Jeremy Sims,20,9000000.0,0.0,3440939.0,-5559061.0,57
Beneath Hill 60,tt1418646,7.1,6903,10,GB,2010,122.0,War,Jeremy Sims,20,9000000.0,0.0,3440939.0,-5559061.0,57
Benji,tt1799516,6.4,2779,1,DE,2018,87.0,Crime,Brandon Camp,30,500000.0,31559560.0,0.0,31059560.0,58
Benji,tt1799516,6.4,2779,1,DE,2018,87.0,Drama,Brandon Camp,30,500000.0,31559560.0,0.0,31059560.0,58
Benji,tt1799516,6.4,2779,1,DE,2018,87.0,Family,Brandon Camp,30,500000.0,31559560.0,0.0,31059560.0,58
Bernie,tt1704573,6.8,53765,10,RU,2011,99.0,Biography,Richard Linklater,48,6000000.0,9204489.0,902486.0,4106975.0,59
Bernie,tt1704573,6.8,53765,10,RU,2011,99.0,Comedy,Richard Linklater,48,6000000.0,9204489.0,902486.0,4106975.0,59
Bernie,tt1704573,6.8,53765,10,RU,2011,99.0,Crime,Richard Linklater,48,6000000.0,9204489.0,902486.0,4106975.0,59
Beyond the Lights,tt3125324,6.9,14122,10,TR,2014,116.0,Drama,Gina Prince-Bythewood,16,7000000.0,14618727.0,0.0,7618727.0,60
Beyond the Lights,tt3125324,6.9,14122,10,TR,2014,116.0,Music,Gina Prince-Bythewood,16,7000000.0,14618727.0,0.0,7618727.0,60
Beyond the Lights,tt3125324,6.9,14122,10,TR,2014,116.0,Romance,Gina Prince-Bythewood,16,7000000.0,14618727.0,0.0,7618727.0,60
Big Daddy,tt6673682,6.6,7,1,IN,2017,138.0,Drama,Imran Sheikh,40,30000000.0,163479795.0,65161488.0,198641283.0,5
Big Eyes,tt1126590,7.0,77447,10,US,2014,106.0,Biography,Tim Burton,23,10000000.0,14482031.0,12835841.0,17317872.0,61
Big Eyes,tt1126590,7.0,77447,10,US,2014,106.0,Crime,Tim Burton,23,10000000.0,14482031.0,12835841.0,17317872.0,61
Big Eyes,tt1126590,7.0,77447,10,US,2014,106.0,Drama,Tim Burton,23,10000000.0,14482031.0,12835841.0,17317872.0,61
Big Fish,tt2855236,4.0,32,1,MN,2012,103.0,Action,Banzragch Batbold,17,70000000.0,66432867.0,57521456.0,53954323.0,62
Bilal: A New Breed of Hero,tt3576728,8.0,16854,10,PT,2015,105.0,Action,Khurram H. Alavi,100,30000000.0,490973.0,157626.0,-29351401.0,63
Bilal: A New Breed of Hero,tt3576728,8.0,16854,10,PT,2015,105.0,Adventure,Khurram H. Alavi,100,30000000.0,490973.0,157626.0,-29351401.0,63
Bilal: A New Breed of Hero,tt3576728,8.0,16854,10,PT,2015,105.0,Animation,Khurram H. Alavi,100,30000000.0,490973.0,157626.0,-29351401.0,63
Birdman or (The Unexpected Virtue of Ignorance),tt2562232,7.7,519417,10,BR,2014,119.0,Comedy,Alejandro G. Iñárritu,86,18000000.0,42340598.0,60874496.0,85215094.0,20
Birdman or (The Unexpected Virtue of Ignorance),tt2562232,7.7,519417,10,BR,2014,119.0,Drama,Alejandro G. Iñárritu,86,18000000.0,42340598.0,60874496.0,85215094.0,20
Black Mass,tt1355683,6.9,155847,10,CL,2015,123.0,Biography,Scott Cooper,59,53000000.0,62575678.0,36262194.0,45837872.0,61
Black Mass,tt1355683,6.9,155847,10,CL,2015,123.0,Crime,Scott Cooper,59,53000000.0,62575678.0,36262194.0,45837872.0,61
Black Mass,tt1355683,6.9,155847,10,CL,2015,123.0,Drama,Scott Cooper,59,53000000.0,62575678.0,36262194.0,45837872.0,61
Black Rock,tt1930294,4.8,7596,1,AR,2012,83.0,Horror,Katie Aselton,13,1000000.0,0.0,0.0,-1000000.0,4
Black Rock,tt1930294,4.8,7596,1,AR,2012,83.0,Thriller,Katie Aselton,13,1000000.0,0.0,0.0,-1000000.0,4
Black and White,tt1636833,6.2,843,1,PL,2010,90.0,Drama,Ahmet Boyacioglu,61,10000000.0,5241315.0,0.0,-4758685.0,5
Black or White,tt2883434,6.6,10659,10,SI,2014,121.0,Drama,Mike Binder,80,9000000.0,21571189.0,399832.0,12971021.0,5
Blackhat,tt2717822,5.4,48427,10,ES,2015,133.0,Action,Michael Mann,47,70000000.0,8005980.0,11659024.0,-50334996.0,64
Blackhat,tt2717822,5.4,48427,10,ES,2015,133.0,Crime,Michael Mann,47,70000000.0,8005980.0,11659024.0,-50334996.0,64
Blackhat,tt2717822,5.4,48427,10,ES,2015,133.0,Thriller,Michael Mann,47,70000000.0,8005980.0,11659024.0,-50334996.0,64
Blackthorn,tt1629705,6.6,8553,1,ES,2011,102.0,Action,Mateo Gil,46,4500000.0,200558.0,1016749.0,-3282693.0,65
Blackthorn,tt1629705,6.6,8553,1,ES,2011,102.0,Adventure,Mateo Gil,46,4500000.0,200558.0,1016749.0,-3282693.0,65
Blackthorn,tt1629705,6.6,8553,1,ES,2011,102.0,Western,Mateo Gil,46,4500000.0,200558.0,1016749.0,-3282693.0,65
Bleed for This,tt1620935,6.8,21946,10,BR,2016,117.0,Biography,Ben Younger,65,16000000.0,5083906.0,1520020.0,-9396074.0,9
Bleed for This,tt1620935,6.8,21946,10,BR,2016,117.0,Drama,Ben Younger,65,16000000.0,5083906.0,1520020.0,-9396074.0,9
Bleed for This,tt1620935,6.8,21946,10,BR,2016,117.0,Sport,Ben Younger,65,16000000.0,5083906.0,1520020.0,-9396074.0,9
Blinded by the Light,tt8266310,6.2,173,10,PT,2019,117.0,Biography,Gurinder Chadha,64,15000000.0,0.0,0.0,-15000000.0,52
Blinded by the Light,tt8266310,6.2,173,10,PT,2019,117.0,Comedy,Gurinder Chadha,64,15000000.0,0.0,0.0,-15000000.0,52
Blinded by the Light,tt8266310,6.2,173,10,PT,2019,117.0,Drama,Gurinder Chadha,64,15000000.0,0.0,0.0,-15000000.0,52
Blockers,tt2531344,6.2,57142,10,IL,2018,102.0,Comedy,Kay Cannon,60,21000000.0,60311495.0,33733833.0,73045328.0,25
Blood Done Sign My Name,tt1210039,6.6,494,1,US,2010,128.0,Drama,Jeb Stuart,20,10000000.0,109383.0,0.0,-9890617.0,5
Blood Ties,tt2941230,7.0,50,1,DK,2013,83.0,Documentary,Pernille Bervald,52,26000000.0,42472.0,2881487.0,-23076041.0,66
Blood Ties,tt2941230,7.0,50,1,DK,2013,83.0,Drama,Pernille Bervald,52,26000000.0,42472.0,2881487.0,-23076041.0,66
Blood Ties,tt2941230,7.0,50,1,DK,2013,83.0,Family,Pernille Bervald,52,26000000.0,42472.0,2881487.0,-23076041.0,66
Blue Like Jazz,tt1758575,5.9,2810,1,HU,2012,108.0,Comedy,Steve Taylor,72,1200000.0,595018.0,0.0,-604982.0,20
Blue Like Jazz,tt1758575,5.9,2810,1,HU,2012,108.0,Drama,Steve Taylor,72,1200000.0,595018.0,0.0,-604982.0,20
Bobby,tt7166214,6.8,185,1,IN,2017,142.0,Comedy,Mathews Abraham,8,14000000.0,11242801.0,9355005.0,6597806.0,24
Bobby,tt7166214,6.8,185,1,IN,2017,142.0,Romance,Mathews Abraham,8,14000000.0,11242801.0,9355005.0,6597806.0,24
Bones,tt1447480,6.6,347,1,US,2010,88.0,Drama,Frank Pestarino,47,10000000.0,7316658.0,1062195.0,-1621147.0,5
Book Club,tt4727712,6.6,9,1,US,2015,72.0,Documentary,Hope Hartman,43,10000000.0,68566296.0,22547387.0,81113683.0,11
Boomerang,tt3582040,6.6,790,2,FR,2015,101.0,Drama,François Favrat,48,42000000.0,70052444.0,61000000.0,89052444.0,13
Boomerang,tt3582040,6.6,790,2,FR,2015,101.0,Romance,François Favrat,48,42000000.0,70052444.0,61000000.0,89052444.0,13
Braid,tt4638148,5.3,1115,1,US,2018,82.0,Horror,Mitzi Peirone,48,1660000.0,0.0,80745.0,-1579255.0,39
Braid,tt4638148,5.3,1115,1,US,2018,82.0,Mystery,Mitzi Peirone,48,1660000.0,0.0,80745.0,-1579255.0,39
Braid,tt4638148,5.3,1115,1,US,2018,82.0,Thriller,Mitzi Peirone,48,1660000.0,0.0,80745.0,-1579255.0,39
Brave,tt1217209,7.1,338728,10,IT,2012,93.0,Adventure,Brenda Chapman,77,185000000.0,237282182.0,317324350.0,369606532.0,32
Brave,tt1217209,7.1,338728,10,IT,2012,93.0,Animation,Brenda Chapman,77,185000000.0,237282182.0,317324350.0,369606532.0,32
Brave,tt1217209,7.1,338728,10,IT,2012,93.0,Comedy,Brenda Chapman,77,185000000.0,237282182.0,317324350.0,369606532.0,32
Breakdown,tt3381610,5.3,689,1,AU,2016,110.0,Drama,Jonnie Malachi,11,36000000.0,50159144.0,0.0,14159144.0,12
Breakdown,tt3381610,5.3,689,1,AU,2016,110.0,Thriller,Jonnie Malachi,11,36000000.0,50159144.0,0.0,14159144.0,12
Brick Mansions,tt1430612,5.7,37528,10,RU,2014,90.0,Action,Camille Delamarre,69,28000000.0,20396829.0,53024395.0,45421224.0,67
Brick Mansions,tt1430612,5.7,37528,10,RU,2014,90.0,Crime,Camille Delamarre,69,28000000.0,20396829.0,53024395.0,45421224.0,67
Bright,tt5519340,6.4,147834,10,ES,2017,117.0,Action,David Ayer,80,90000000.0,0.0,0.0,-90000000.0,68
Bright,tt5519340,6.4,147834,10,ES,2017,117.0,Crime,David Ayer,80,90000000.0,0.0,0.0,-90000000.0,68
Bright,tt5519340,6.4,147834,10,ES,2017,117.0,Fantasy,David Ayer,80,90000000.0,0.0,0.0,-90000000.0,68
Broken City,tt1235522,6.2,71704,10,PE,2013,109.0,Crime,Allen Hughes,11,35000000.0,19701164.0,14778881.0,-519955.0,16
Broken City,tt1235522,6.2,71704,10,PE,2013,109.0,Drama,Allen Hughes,11,35000000.0,19701164.0,14778881.0,-519955.0,16
Broken City,tt1235522,6.2,71704,10,PE,2013,109.0,Thriller,Allen Hughes,11,35000000.0,19701164.0,14778881.0,-519955.0,16
Broken Horses,tt2503954,5.7,1957,10,PT,2015,101.0,Action,Vidhu Vinod Chopra,62,15000000.0,0.0,3471.0,-14996529.0,21
Broken Horses,tt2503954,5.7,1957,10,PT,2015,101.0,Crime,Vidhu Vinod Chopra,62,15000000.0,0.0,3471.0,-14996529.0,21
Broken Horses,tt2503954,5.7,1957,10,PT,2015,101.0,Drama,Vidhu Vinod Chopra,62,15000000.0,0.0,3471.0,-14996529.0,21
Brooklyn,tt3184798,6.4,51,1,FR,2014,83.0,Drama,Pascal Tessaud,79,11000000.0,38322743.0,23753398.0,51076141.0,69
Brooklyn,tt3184798,6.4,51,1,FR,2014,83.0,Music,Pascal Tessaud,79,11000000.0,38322743.0,23753398.0,51076141.0,69
Brooklyn,tt3184798,6.4,51,1,FR,2014,83.0,Musical,Pascal Tessaud,79,11000000.0,38322743.0,23753398.0,51076141.0,69
Brother,tt1588358,7.4,2381,1,PL,2010,97.0,Drama,Marcel Rasquin,36,12000000.0,450594.0,0.0,-11549406.0,7
Brother,tt1588358,7.4,2381,1,PL,2010,97.0,Family,Marcel Rasquin,36,12000000.0,450594.0,0.0,-11549406.0,7
Brother,tt1588358,7.4,2381,1,PL,2010,97.0,Sport,Marcel Rasquin,36,12000000.0,450594.0,0.0,-11549406.0,7
Brotherly Love,tt6096190,5.8,48,1,US,2017,118.0,Drama,Anthony J. Caruso,8,1900000.0,478595.0,0.0,-1421405.0,5
Brothers,tt4952376,7.5,61,1,XWW,2015,68.0,Documentary,Wojciech Staron,41,26000000.0,28544157.0,16499713.0,19043870.0,11
Bucky Larson: Born to Be a Star,tt1411664,3.3,10648,11,RU,2011,97.0,Comedy,Tom Brady,78,10000000.0,2529395.0,0.0,-7470605.0,25
Bucky and the Squirrels,tt3126876,4.2,61,1,US,2015,82.0,Comedy,Allan Katz,84,500000.0,0.0,0.0,-500000.0,25
Bug,tt3749926,4.6,39,2,US,2017,95.0,Drama,Parker Dorris,8,4000000.0,7006708.0,1296287.0,4302995.0,70
Bug,tt3749926,4.6,39,2,US,2017,95.0,Mystery,Parker Dorris,8,4000000.0,7006708.0,1296287.0,4302995.0,70
Bug,tt3749926,4.6,39,2,US,2017,95.0,Thriller,Parker Dorris,8,4000000.0,7006708.0,1296287.0,4302995.0,70
Bullet to the Head,tt1308729,5.7,44816,10,JP,2012,92.0,Action,Walter Hill,42,55000000.0,9489829.0,13108140.0,-32402031.0,64
Bullet to the Head,tt1308729,5.7,44816,10,JP,2012,92.0,Crime,Walter Hill,42,55000000.0,9489829.0,13108140.0,-32402031.0,64
Bullet to the Head,tt1308729,5.7,44816,10,JP,2012,92.0,Thriller,Walter Hill,42,55000000.0,9489829.0,13108140.0,-32402031.0,64
Bully,tt2353867,6.3,13,1,US,2012,112.0,Music,Anthony L. Coleman,79,2100000.0,881824.0,500000.0,-718176.0,71
Bumblebee,tt4701182,6.9,94155,10,TH,2018,114.0,Action,Travis Knight,62,102000000.0,127195589.0,338000000.0,363195589.0,47
Bumblebee,tt4701182,6.9,94155,10,TH,2018,114.0,Adventure,Travis Knight,62,102000000.0,127195589.0,338000000.0,363195589.0,47
Bumblebee,tt4701182,6.9,94155,10,TH,2018,114.0,Sci-Fi,Travis Knight,62,102000000.0,127195589.0,338000000.0,363195589.0,47
Buried,tt1462758,7.0,139426,10,RU,2010,95.0,Drama,Rodrigo Cortés,2,1987650.0,1044143.0,20226147.0,19282640.0,70
Buried,tt1462758,7.0,139426,10,RU,2010,95.0,Mystery,Rodrigo Cortés,2,1987650.0,1044143.0,20226147.0,19282640.0,70
Buried,tt1462758,7.0,139426,10,RU,2010,95.0,Thriller,Rodrigo Cortés,2,1987650.0,1044143.0,20226147.0,19282640.0,70
Burlesque,tt1126591,6.4,71021,10,DE,2010,119.0,Drama,Steve Antin,24,55000000.0,39440655.0,51112020.0,35552675.0,69
Burlesque,tt1126591,6.4,71021,10,DE,2010,119.0,Music,Steve Antin,24,55000000.0,39440655.0,51112020.0,35552675.0,69
Burlesque,tt1126591,6.4,71021,10,DE,2010,119.0,Musical,Steve Antin,24,55000000.0,39440655.0,51112020.0,35552675.0,69
Burn,tt1781784,7.5,663,1,US,2012,86.0,Documentary,Tom Putnam,10,225000.0,1109276.0,0.0,884276.0,11
Butterfly,tt1342096,4.7,53,1,US,2010,90.0,Horror,Edward E. Romero,98,250000.0,0.0,0.0,-250000.0,4
Butterfly,tt1342096,4.7,53,1,US,2010,90.0,Thriller,Edward E. Romero,98,250000.0,0.0,0.0,-250000.0,4
Butterfly Girl,tt2421956,8.6,43,2,US,2014,78.0,Documentary,Cary Bell,45,180000.0,17503.0,0.0,-162497.0,11
Ca$h,tt1106860,6.0,8605,10,RO,2010,108.0,Crime,Stephen Milburn Anderson,32,13700000.0,0.0,11738256.0,-1961744.0,72
Ca$h,tt1106860,6.0,8605,10,RO,2010,108.0,Thriller,Stephen Milburn Anderson,32,13700000.0,0.0,11738256.0,-1961744.0,72
Camp X-Ray,tt2994190,6.9,36700,1,TR,2014,117.0,Drama,Peter Sattler,92,1000000.0,9837.0,91216.0,-898947.0,35
Camp X-Ray,tt2994190,6.9,36700,1,TR,2014,117.0,War,Peter Sattler,92,1000000.0,9837.0,91216.0,-898947.0,35
Can You Ever Forgive Me?,tt4595882,7.2,29473,10,MX,2018,106.0,Biography,Marielle Heller,40,10000000.0,8803865.0,2948522.0,1752387.0,59
Can You Ever Forgive Me?,tt4595882,7.2,29473,10,MX,2018,106.0,Comedy,Marielle Heller,40,10000000.0,8803865.0,2948522.0,1752387.0,59
Can You Ever Forgive Me?,tt4595882,7.2,29473,10,MX,2018,106.0,Crime,Marielle Heller,40,10000000.0,8803865.0,2948522.0,1752387.0,59
Captain America: Civil War,tt3498820,7.8,583507,10,US,2016,147.0,Action,Anthony Russo,17,250000000.0,408084349.0,731985064.0,890069413.0,47
Captain America: Civil War,tt3498820,7.8,583507,10,US,2016,147.0,Adventure,Anthony Russo,17,250000000.0,408084349.0,731985064.0,890069413.0,47
Captain America: Civil War,tt3498820,7.8,583507,10,US,2016,147.0,Sci-Fi,Anthony Russo,17,250000000.0,408084349.0,731985064.0,890069413.0,47
Captain Marvel,tt4154664,7.0,296225,10,PT,2019,123.0,Action,Ryan Fleck,96,175000000.0,426525952.0,696535598.0,948061550.0,47
Captain Marvel,tt4154664,7.0,296225,10,PT,2019,123.0,Adventure,Ryan Fleck,96,175000000.0,426525952.0,696535598.0,948061550.0,47
Captain Marvel,tt4154664,7.0,296225,10,PT,2019,123.0,Sci-Fi,Ryan Fleck,96,175000000.0,426525952.0,696535598.0,948061550.0,47
Captive,tt3268668,5.4,6017,1,BG,2015,97.0,Action,Jerry Jameson,23,2000000.0,2583301.0,208672.0,791973.0,21
Captive,tt3268668,5.4,6017,1,BG,2015,97.0,Crime,Jerry Jameson,23,2000000.0,2583301.0,208672.0,791973.0,21
Captive,tt3268668,5.4,6017,1,BG,2015,97.0,Drama,Jerry Jameson,23,2000000.0,2583301.0,208672.0,791973.0,21
Cargo,tt3860916,6.3,27339,10,AU,2017,105.0,Drama,Yolanda Ramke,73,4200000.0,0.0,313230.0,-3886770.0,73
